Close,High,Low,Open,Volume
BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
347.033447265625,366.8166198730469,343.6485595703125,366.8166198730469,1626149384
352.738525390625,362.2593994140625,346.03753662109375,347.2123718261719,1379161855
336.8096923828125,357.07427978515625,328.0473327636719,353.01336669921875,1613940591
335.71282958984375,345.4595947265625,332.09649658203125,337.5522766113281,1140833816
340.06719970703125,340.7895202636719,310.77587890625,334.65093994140625,1756674565
270.98443603515625,341.7993469238281,269.4336853027344,339.3266296386719,2911962314
261.8180847167969,291.0225830078125,226.29783630371094,270.79339599609375,4089344405
294.49029541015625,309.1264343261719,252.20314025878906,262.0581970214844,3170293549
308.39703369140625,316.1907653808594,281.9847106933594,296.2639465332031,2323626593
281.62091064453125,313.9770812988281,275.83819580078125,308.58203125,2317971593
279.43804931640625,289.9497985839844,264.60101318359375,281.1339416503906,1921847994
290.5670166015625,291.14892578125,270.2899169921875,279.86529541015625,1521388056
289.53411865234375,298.7206115722656,283.95184326171875,290.8186950683594,1722578691
300.2115478515625,315.4393310546875,289.2211608886719,289.91912841796875,1946428384
303.2958679199219,304.8013610839844,281.77801513671875,300.95880126953125,1903538448
288.2184143066406,303.5273742675781,281.5791320800781,303.5273742675781,1357794786
287.423095703125,290.6216735839844,277.3503112792969,287.75445556640625,1133632645
298.23712158203125,302.6058654785156,283.43402099609375,287.2156066894531,1113777297
307.7320861816406,314.7130126953125,292.7873840332031,298.1135559082031,1387395766
302.37799072265625,307.6848449707031,293.5234680175781,307.6848449707031,1504869977
320.934814453125,321.5209655761719,302.1955871582031,302.1955871582031,2203265498
327.5224609375,339.16766357421875,318.52996826171875,320.1917724609375,2067233169
310.4271240234375,327.9578552246094,305.075439453125,327.9578552246094,1883785090
316.4845275878906,319.44390869140625,301.8282165527344,310.0102844238281,1358583891
316.14013671875,320.93927001953125,310.88690185546875,316.9963073730469,1179686219
322.0316467285156,326.7518005371094,312.6390075683594,316.0563659667969,1189805384
316.32818603515625,334.2820739746094,309.1420593261719,322.034912109375,1614469810
308.8111572265625,318.2951354980469,305.4894104003906,316.2688903808594,1231759805
309.4063720703125,313.2157897949219,290.6623840332031,308.9526062011719,1646743038
315.2440185546875,323.8858947753906,301.65667724609375,309.5006408691406,2242114046
302.985595703125,322.9977722167969,301.9324951171875,315.69110107421875,1688212208
300.4979248046875,306.5308532714844,295.3874816894531,302.9348449707031,1298507379
302.4804992675781,309.1142578125,299.9722595214844,300.5959777832031,1254819647
